,Time,Open_buy,High_buy,Low_buy,Close_buy,Vol_buy,Open_sell,High_sell,Low_sell,Close_sell,Vol_sell
8285,41040,1651400,1651400,1651300,1651300,45,1651500,1651500,1651400,1651400,45
8286,41041,1651300,1651300,1651300,1651300,7,1651400,1651400,1651400,1651400,7
8287,41042,1651200,1651200,1651200,1651200,9,1651400,1651400,1651400,1651400,9
8288,41043,1651200,1651200,1651200,1651200,5,1651400,1651400,1651300,1651400,5
8289,41044,1651200,1651200,1651200,1651200,6,1651400,1651400,1651300,1651300,6
8290,41045,1651200,1651200,1651200,1651200,15,1651300,1651400,1651300,1651400,15
8291,41046,1651200,1651200,1651200,1651200,5,1651400,1651400,1651400,1651400,5
8292,41047,1651200,1651400,1651200,1651400,36,1651400,1651500,1651400,1651500,36
8293,41048,1651400,1651400,1651400,1651400,7,1651500,1651500,1651500,1651500,7
8294,41049,1651400,1651400,1651300,1651300,16,1651500,1651500,1651500,1651500,16
8295,41050,1651300,1651300,1651300,1651300,10,1651500,1651500,1651500,1651500,10
8296,41051,1651300,1651300,1651300,1651300,9,1651400,1651400,1651400,1651400,9
8297,41052,1651300,1651300,1651300,1651300,3,1651400,1651400,1651400,1651400,3
8298,41053,1651300,1651300,1651300,1651300,4,1651400,1651400,1651400,1651400,4
8299,41054,1651300,1651300,1651300,1651300,5,1651400,1651400,1651400,1651400,5
8300,41055,1651300,1651300,1651300,1651300,3,1651400,1651400,1651400,1651400,3
8301,41056,1651300,1651300,1651300,1651300,1,1651400,1651400,1651400,1651400,1
8302,41057,1651300,1651300,1651300,1651300,1,1651400,1651400,1651400,1651400,1
8303,41058,1651300,1651300,1651300,1651300,2,1651400,1651400,1651400,1651400,2
8304,41059,1651300,1651300,1651300,1651300,6,1651400,1651400,1651400,1651400,6
8305,41060,1651300,1651300,1651300,1651300,2,1651400,1651400,1651400,1651400,2
8306,41062,1651300,1651300,1651300,1651300,2,1651400,1651400,1651400,1651400,2
8307,41067,1651300,1651300,1651300,1651300,1,1651400,1651400,1651400,1651400,1
8308,41068,1651300,1651300,1651300,1651300,8,1651400,1651400,1651400,1651400,8
8309,41069,1651300,1651200,1651100,1651100,28,1651300,1651300,1651200,1651200,28
8310,41070,1651100,1651100,1651100,1651100,3,1651200,1651200,1651200,1651200,3
8311,41071,1651100,1651100,1651100,1651100,6,1651200,1651200,1651200,1651200,6
8312,41072,1651100,1651100,1651100,1651100,2,1651200,1651200,1651200,1651200,2
8313,41073,1651100,1651100,1651100,1651100,4,1651200,1651200,1651200,1651200,4
8314,41074,1651100,1651100,1651100,1651100,3,1651200,1651200,1651200,1651200,3
8315,41075,1651100,1651100,1651100,1651100,13,1651200,1651200,1651200,1651200,13
8316,41076,1651100,1651100,1651100,1651100,1,1651200,1651200,1651200,1651200,1
8317,41077,1651100,1651100,1651100,1651100,5,1651200,1651200,1651200,1651200,5
8318,41078,1651100,1651100,1651100,1651100,3,1651200,1651200,1651200,1651200,3
8319,41079,1651100,1651100,1651100,1651100,4,1651200,1651200,1651200,1651200,4
8320,41080,1651100,1651100,1651100,1651100,4,1651200,1651200,1651200,1651200,4
8321,41081,1651100,1651100,1651100,1651100,4,1651200,1651200,1651200,1651200,4
8322,41083,1651100,1651100,1651100,1651100,3,1651200,1651200,1651200,1651200,3
8323,41086,1651100,1651100,1651100,1651100,1,1651200,1651200,1651200,1651200,1
8324,41087,1651100,1651100,1651100,1651100,2,1651200,1651200,1651200,1651200,2
8325,41089,1651100,1651200,1651100,1651200,48,1651200,1651300,1651200,1651300,48
8326,41090,1651200,1651200,1651200,1651200,3,1651300,1651300,1651300,1651300,3
8327,41092,1651200,1651200,1651200,1651200,7,1651300,1651300,1651300,1651300,7
8328,41093,1651200,1651300,1651200,1651300,19,1651400,1651400,1651400,1651400,19
8329,41094,1651300,1651300,1651300,1651300,3,1651400,1651400,1651400,1651400,3
8330,41095,1651300,1651300,1651300,1651300,2,1651400,1651400,1651400,1651400,2
8331,41096,1651300,1651300,1651300,1651300,1,1651400,1651400,1651400,1651400,1
8332,41097,1651300,1651400,1651400,1651400,41,1651500,1651500,1651500,1651500,41
8333,41098,1651400,1651400,1651400,1651400,4,1651500,1651500,1651500,1651500,4
8334,41099,1651400,1651400,1651200,1651200,52,1651500,1651500,1651400,1651400,52
8335,41100,1651300,1651400,1651300,1651400,42,1651400,1651500,1651400,1651500,42
8336,41101,1651400,1651400,1651300,1651300,41,1651500,1651600,1651500,1651500,41
8337,41102,1651300,1651300,1651300,1651300,25,1651500,1651500,1651500,1651500,25
8338,41103,1651300,1651300,1651300,1651300,2,1651500,1651500,1651500,1651500,2
8339,41104,1651300,1651300,1651300,1651300,2,1651500,1651500,1651500,1651500,2
8340,41105,1651300,1651300,1651300,1651300,15,1651400,1651400,1651400,1651400,15
8341,41106,1651300,1651300,1651300,1651300,23,1651500,1651500,1651500,1651500,23
8342,41107,1651300,1651300,1651300,1651300,11,1651500,1651500,1651500,1651500,11
8343,41108,1651300,1651300,1651300,1651300,6,1651500,1651500,1651500,1651500,6
