,Time,Open_buy,High_buy,Low_buy,Close_buy,Vol_buy,Open_sell,High_sell,Low_sell,Close_sell,Vol_sell
2055,33826,1649300,1649300,1649300,1649300,6,1649400,1649500,1649400,1649500,6
2056,33827,1649300,1649300,1649300,1649300,4,1649500,1649500,1649500,1649500,4
2057,33828,1649400,1649500,1649400,1649400,25,1649500,1649600,1649500,1649600,25
2058,33829,1649400,1649500,1649400,1649500,5,1649600,1649600,1649600,1649600,5
2059,33830,1649500,1649500,1649500,1649500,5,1649600,1649600,1649600,1649600,5
2060,33831,1649500,1649500,1649500,1649500,5,1649600,1649600,1649600,1649600,5
2061,33832,1649500,1649500,1649500,1649500,3,1649600,1649600,1649600,1649600,3
2062,33833,1649500,1649500,1649400,1649400,38,1649600,1649600,1649500,1649500,38
2063,33834,1649400,1649400,1649300,1649300,29,1649500,1649500,1649400,1649500,29
2064,33835,1649300,1649300,1649300,1649300,9,1649500,1649500,1649500,1649500,9
2065,33836,1649300,1649300,1649300,1649300,2,1649500,1649500,1649500,1649500,2
2066,33837,1649300,1649300,1649300,1649300,18,1649500,1649500,1649400,1649400,18
2067,33838,1649300,1649300,1649300,1649300,1,1649400,1649400,1649400,1649400,1
2068,33839,1649200,1649200,1649200,1649200,17,1649400,1649400,1649300,1649300,17
2069,33840,1649200,1649200,1649200,1649200,2,1649300,1649300,1649300,1649300,2
2070,33841,1649200,1649200,1649200,1649200,17,1649300,1649400,1649300,1649400,17
2071,33842,1649200,1649300,1649200,1649200,24,1649300,1649400,1649300,1649400,24
2072,33843,1649200,1649200,1649200,1649200,15,1649400,1649300,1649300,1649300,15
2073,33844,1649200,1649200,1649200,1649200,7,1649300,1649300,1649300,1649300,7
2074,33845,1649200,1649200,1649200,1649200,13,1649300,1649400,1649300,1649400,13
2075,33846,1649200,1649300,1649100,1649100,38,1649400,1649400,1649200,1649200,38
2076,33847,1649100,1649100,1649000,1649000,21,1649200,1649300,1649100,1649100,21
2077,33848,1649000,1649000,1649000,1649000,15,1649100,1649100,1649000,1649000,15
2078,33849,1649000,1649000,1648900,1648900,4,1649000,1649100,1649000,1649100,4
2079,33851,1648900,1648900,1648800,1648800,20,1649000,1649000,1649000,1649000,20
2080,33852,1648800,1648800,1648800,1648800,16,1649000,1649000,1648900,1648900,16
2081,33853,1648800,1648800,1648700,1648800,29,1648900,1648900,1648900,1648900,29
2082,33854,1648800,1648900,1648700,1648900,47,1648900,1649100,1648900,1649000,47
2083,33855,1648900,1648900,1648900,1648900,27,1649000,1649100,1649000,1649100,27
2084,33857,1648900,1648900,1648900,1648900,26,1649100,1649100,1649000,1649000,26
2085,33858,1648900,1648900,1648800,1648900,17,1649000,1649000,1649000,1649000,17
2086,33859,1648900,1648900,1648900,1648900,11,1649000,1649000,1649000,1649000,11
2087,33860,1648900,1648900,1648800,1648800,30,1649000,1649000,1649000,1649000,30
2088,33861,1648800,1648800,1648800,1648800,8,1649000,1649000,1649000,1649000,8
2089,33862,1648800,1648800,1648800,1648800,52,1649000,1649000,1648900,1648900,52
2090,33863,1648800,1648800,1648700,1648800,29,1649000,1649000,1648900,1648900,29
2091,33864,1648800,1648900,1648800,1648900,16,1648900,1648900,1648900,1648900,16
2092,33865,1648900,1648900,1648800,1648800,41,1648900,1649100,1648900,1649000,41
2093,33866,1648800,1648900,1648800,1648900,25,1649000,1649100,1649000,1649100,25
2094,33867,1648900,1648900,1648900,1648900,4,1649100,1649100,1649100,1649100,4
2095,33868,1648900,1648900,1648900,1648900,24,1649100,1649100,1649000,1649000,24
2096,33869,1648900,1649000,1648900,1649000,28,1649000,1649100,1649000,1649100,28
2097,33870,1649000,1649100,1649000,1649100,21,1649100,1649300,1649100,1649300,21
2098,33871,1649100,1649100,1649100,1649100,17,1649300,1649300,1649200,1649200,17
2099,33872,1649100,1649100,1649000,1649100,25,1649200,1649200,1649200,1649200,25
2100,33873,1649100,1649100,1649100,1649100,20,1649200,1649300,1649300,1649300,20
2101,33874,1649100,1649100,1649100,1649100,14,1649300,1649300,1649200,1649200,14
2102,33875,1649100,1649100,1649100,1649100,14,1649200,1649200,1649200,1649200,14
2103,33876,1649100,1649100,1649100,1649100,18,1649200,1649300,1649200,1649300,18
2104,33877,1649100,1649100,1649100,1649100,25,1649300,1649300,1649200,1649300,25
2105,33878,1649100,1649100,1649100,1649100,11,1649300,1649300,1649300,1649300,11
2106,33879,1649100,1649100,1649100,1649100,12,1649300,1649300,1649300,1649300,12
2107,33880,1649100,1649200,1649100,1649200,11,1649300,1649400,1649300,1649400,11
2108,33881,1649200,1649300,1649200,1649200,29,1649300,1649400,1649300,1649300,29
2109,33882,1649200,1649200,1649200,1649200,5,1649300,1649300,1649300,1649300,5
2110,33883,1649200,1649200,1649100,1649100,27,1649300,1649300,1649200,1649300,27
2111,33884,1649100,1649100,1649100,1649100,10,1649300,1649300,1649300,1649300,10
2112,33885,1649100,1649100,1649100,1649100,19,1649300,1649300,1649200,1649200,19
2113,33886,1649100,1649100,1649000,1649000,47,1649200,1649200,1649100,1649200,47
2114,33887,1649000,1649000,1649000,1649000,9,1649200,1649200,1649200,1649200,9
2115,33888,1649000,1649000,1649000,1649000,2,1649200,1649200,1649200,1649200,2
2116,33889,1649000,1649000,1649000,1649000,16,1649200,1649200,1649200,1649200,16
2117,33890,1649000,1649100,1649000,1649100,17,1649200,1649200,1649200,1649200,17
2118,33891,1649100,1649100,1649000,1649000,21,1649200,1649200,1649100,1649100,21
2119,33892,1649000,1649000,1648900,1648900,67,1649100,1649200,1649000,1649000,67
2120,33893,1648900,1648900,1648900,1648900,5,1649000,1649000,1649000,1649000,5
2121,33894,1648900,1648800,1648800,1648800,15,1649000,1649000,1648900,1648900,15
2122,33895,1648800,1648800,1648800,1648800,20,1648900,1649100,1648900,1649000,20
2123,33896,1648800,1648800,1648800,1648800,21,1649000,1649000,1648900,1649000,21
2124,33897,1648800,1648800,1648800,1648800,28,1649000,1648900,1648900,1648900,28
2125,33898,1648700,1648700,1648700,1648700,2,1648800,1648800,1648800,1648800,2
2126,33899,1648700,1648700,1648600,1648600,19,1648800,1648800,1648700,1648700,19
2127,33900,1648600,1648600,1648600,1648600,29,1648700,1648800,1648700,1648700,29
2128,33901,1648600,1648700,1648500,1648500,73,1648800,1648800,1648700,1648700,73
2129,33902,1648500,1648600,1648500,1648600,26,1648700,1648800,1648700,1648800,26
2130,33905,1648800,1648800,1648800,1648800,32,1648800,1649000,1648800,1649000,32
2131,33906,1648800,1648900,1648800,1648900,22,1649000,1649000,1649000,1649000,22
2132,33907,1648900,1648900,1648900,1648900,15,1649000,1649000,1649000,1649000,15
2133,33908,1648900,1648900,1648900,1648900,10,1649000,1649000,1649000,1649000,10
2134,33909,1648900,1648900,1648900,1648900,1,1649000,1649000,1649000,1649000,1
2135,33910,1648900,1649000,1648900,1648900,45,1649000,1649100,1649000,1649100,45
2136,33911,1648900,1649000,1648900,1649000,33,1649100,1649100,1649100,1649100,33
2137,33912,1649000,1649000,1649000,1649000,16,1649100,1649200,1649100,1649200,16
2138,33913,1649000,1649000,1649000,1649000,14,1649200,1649200,1649100,1649100,14
2139,33914,1649000,1649000,1649000,1649000,6,1649100,1649100,1649100,1649100,6
2140,33915,1649000,1649000,1649000,1649000,6,1649100,1649100,1649100,1649100,6
2141,33916,1649000,1649000,1648900,1648900,42,1649100,1649100,1649000,1649000,42
2142,33917,1648900,1648900,1648900,1648900,20,1649000,1649000,1649000,1649000,20
2143,33918,1648900,1648900,1648900,1648900,11,1649000,1649000,1649000,1649000,11
2144,33919,1648900,1648900,1648900,1648900,5,1649000,1649000,1649000,1649000,5
2145,33920,1648900,1648900,1648900,1648900,4,1649000,1649000,1649000,1649000,4
2146,33921,1648900,1648900,1648900,1648900,3,1649000,1649000,1649000,1649000,3
2147,33922,1648900,1648900,1648900,1648900,8,1649000,1649000,1649000,1649000,8
2148,33923,1648900,1648900,1648900,1648900,9,1649000,1649000,1649000,1649000,9
2149,33924,1648900,1649100,1648900,1649000,55,1649000,1649200,1649000,1649200,55
2150,33925,1649000,1649000,1649000,1649000,21,1649200,1649200,1649100,1649200,21
2151,33926,1649000,1649000,1648800,1648900,33,1649200,1649200,1649000,1649000,33
2152,33927,1648900,1648900,1648800,1648800,23,1649000,1649000,1648900,1648900,23
2153,33928,1648800,1648800,1648800,1648800,19,1649000,1649000,1649000,1649000,19
2154,33929,1648800,1648800,1648800,1648800,1,1649000,1649000,1649000,1649000,1
2155,33930,1648800,1648800,1648800,1648800,18,1649000,1649000,1648900,1648900,18
2156,33931,1648800,1648800,1648800,1648800,4,1648900,1648900,1648900,1648900,4
2157,33932,1648800,1648800,1648600,1648700,56,1648900,1648900,1648800,1648800,56
2158,33933,1648500,1648600,1648500,1648600,29,1648800,1648800,1648800,1648800,29
2159,33934,1648600,1648800,1648700,1648800,63,1648800,1649000,1648800,1649000,63
2160,33935,1648800,1648900,1648800,1648900,51,1649000,1649100,1649000,1649100,51
2161,33936,1648900,1649100,1649000,1649100,39,1649100,1649300,1649100,1649300,39
2162,33937,1649200,1649200,1649100,1649100,34,1649300,1649300,1649200,1649200,34
2163,33938,1649100,1649100,1649000,1649100,31,1649200,1649200,1649200,1649200,31
2164,33939,1649100,1649100,1649100,1649100,6,1649200,1649200,1649200,1649200,6
2165,33940,1649100,1649100,1649100,1649100,9,1649200,1649200,1649200,1649200,9
2166,33941,1649100,1649100,1649000,1649000,46,1649200,1649200,1649100,1649100,46
2167,33942,1649000,1649000,1649000,1649000,7,1649100,1649100,1649100,1649100,7
2168,33943,1649000,1649000,1648900,1648900,21,1649100,1649100,1649100,1649100,21
2169,33944,1648900,1648900,1648900,1648900,18,1649100,1649100,1649000,1649000,18
2170,33945,1648900,1648900,1648800,1648800,27,1649000,1649000,1648900,1648900,27
2171,33946,1648800,1648800,1648800,1648800,9,1648900,1648900,1648900,1648900,9
2172,33947,1648800,1648800,1648800,1648800,2,1648900,1648900,1648900,1648900,2
2173,33948,1648800,1648800,1648800,1648800,4,1648900,1648900,1648900,1648900,4
2174,33949,1648800,1648700,1648700,1648700,10,1648900,1648900,1648900,1648900,10
2175,33950,1648700,1648800,1648700,1648700,48,1648900,1648900,1648800,1648800,48
2176,33951,1648700,1648800,1648700,1648800,43,1648900,1648900,1648900,1648900,43
2177,33952,1648800,1648800,1648800,1648800,28,1648900,1649000,1648900,1649000,28
2178,33953,1648800,1648900,1648900,1648900,16,1649000,1649000,1649000,1649000,16
2179,33954,1648900,1648900,1648900,1648900,4,1649000,1649000,1649000,1649000,4
2180,33955,1648900,1648900,1648900,1648900,12,1649000,1649000,1649000,1649000,12
2181,33956,1648900,1648900,1648900,1648900,3,1649000,1649000,1649000,1649000,3
2182,33957,1648900,1648900,1648900,1648900,4,1649000,1649000,1649000,1649000,4
2183,33958,1648900,1649000,1648900,1648900,71,1649000,1649100,1649000,1649100,71
2184,33959,1648900,1648900,1648900,1648900,13,1649100,1649100,1649100,1649100,13
2185,33960,1648900,1648900,1648800,1648800,43,1649100,1649100,1649000,1649000,43
2186,33961,1648800,1648800,1648800,1648800,9,1649000,1649000,1649000,1649000,9
2187,33962,1648800,1648800,1648700,1648800,80,1649000,1649000,1648900,1649000,80
2188,33963,1648800,1648900,1648800,1648900,29,1649000,1649000,1649000,1649000,29
2189,33964,1648900,1648900,1648900,1648900,5,1649000,1649000,1649000,1649000,5
2190,33965,1648900,1648900,1648900,1648900,8,1649000,1649000,1649000,1649000,8
2191,33966,1648900,1648900,1648900,1648900,2,1649000,1649000,1649000,1649000,2
2192,33967,1648900,1648900,1648900,1648900,5,1649000,1649000,1649000,1649000,5
2193,33968,1648900,1648900,1648900,1648900,11,1649000,1649000,1649000,1649000,11
2194,33969,1648900,1649000,1648900,1649000,41,1649000,1649100,1649000,1649100,41
2195,33970,1649000,1649200,1649000,1649200,83,1649100,1649300,1649100,1649300,83
2196,33971,1649200,1649200,1649200,1649200,6,1649300,1649300,1649300,1649300,6
2197,33972,1649200,1649200,1649200,1649200,14,1649300,1649300,1649300,1649300,14
2198,33974,1649200,1649200,1649000,1649000,32,1649300,1649300,1649200,1649200,32
2199,33975,1649000,1649000,1649000,1649000,25,1649200,1649200,1649200,1649200,25
2200,33976,1649000,1649000,1649000,1649000,7,1649200,1649200,1649200,1649200,7
2201,33977,1649000,1649000,1649000,1649000,4,1649200,1649200,1649200,1649200,4
2202,33978,1649000,1649000,1649000,1649000,1,1649200,1649200,1649200,1649200,1
2203,33979,1649000,1649000,1649000,1649000,6,1649200,1649200,1649200,1649200,6
2204,33980,1649000,1649200,1649000,1649100,76,1649100,1649300,1649100,1649200,76
2205,33981,1649100,1649100,1649000,1649000,40,1649200,1649200,1649200,1649200,40
2206,33982,1649000,1649000,1649000,1649000,34,1649100,1649200,1649100,1649200,34
2207,33983,1649000,1649000,1649000,1649000,10,1649200,1649200,1649200,1649200,10
2208,33984,1649000,1649100,1649100,1649100,24,1649200,1649200,1649200,1649200,24
2209,33985,1649100,1649100,1649100,1649100,5,1649200,1649200,1649200,1649200,5
2210,33986,1649100,1649100,1649100,1649100,5,1649200,1649200,1649200,1649200,5
2211,33987,1649100,1649100,1649100,1649100,3,1649200,1649200,1649200,1649200,3
2212,33988,1649100,1649100,1649100,1649100,5,1649200,1649200,1649200,1649200,5
2213,33989,1649100,1649100,1649100,1649100,9,1649200,1649200,1649200,1649200,9
2214,33990,1649100,1649100,1649100,1649100,3,1649200,1649200,1649200,1649200,3
2215,33991,1649100,1649100,1649000,1649000,38,1649200,1649200,1649100,1649100,38
2216,33992,1649000,1649100,1649000,1649100,28,1649100,1649200,1649100,1649200,28
2217,33993,1649100,1649200,1649100,1649200,46,1649200,1649300,1649200,1649300,46
2218,33994,1649200,1649200,1649100,1649200,19,1649300,1649300,1649300,1649300,19
2219,33995,1649100,1649100,1649100,1649100,10,1649300,1649300,1649300,1649300,10
2220,33996,1649100,1649100,1649100,1649100,4,1649300,1649300,1649300,1649300,4
2221,33997,1649100,1649100,1649100,1649100,3,1649300,1649300,1649300,1649300,3
2222,33998,1649200,1649200,1649100,1649100,33,1649300,1649300,1649200,1649200,33
2223,33999,1649100,1649100,1649100,1649100,4,1649200,1649200,1649200,1649200,4
2224,34000,1649000,1649000,1648800,1648800,61,1649200,1649200,1649000,1649000,61
2225,34001,1648800,1648800,1648800,1648800,17,1649000,1649000,1648800,1648800,17
2226,34002,1648800,1648800,1648600,1648600,24,1648800,1648800,1648800,1648800,24
2227,34003,1648600,1648600,1648500,1648500,29,1648800,1648700,1648700,1648700,29
2228,34004,1648500,1648500,1648500,1648500,21,1648700,1648600,1648600,1648600,21
2229,34005,1648500,1648500,1648300,1648300,58,1648600,1648600,1648400,1648400,58
2230,34006,1648300,1648300,1648200,1648200,24,1648400,1648400,1648400,1648400,24
2231,34007,1648200,1648300,1648200,1648300,28,1648400,1648400,1648400,1648400,28
2232,34008,1648400,1648500,1648400,1648500,56,1648400,1648600,1648400,1648600,56
2233,34009,1648500,1648600,1648500,1648500,47,1648600,1648700,1648600,1648700,47
2234,34010,1648500,1648600,1648500,1648600,16,1648700,1648700,1648700,1648700,16
2235,34011,1648600,1648600,1648600,1648600,7,1648700,1648700,1648700,1648700,7
2236,34012,1648600,1648700,1648600,1648700,38,1648700,1648900,1648700,1648900,38
2237,34013,1648700,1648700,1648700,1648700,43,1648900,1648900,1648800,1648900,43
2238,34014,1648700,1649000,1648800,1648900,49,1648900,1649100,1648900,1649100,49
2239,34015,1648900,1649000,1648900,1649000,17,1649100,1649100,1649100,1649100,17
2240,34016,1649000,1649000,1648800,1648800,47,1649100,1649100,1648900,1648900,47
2241,34017,1648800,1648800,1648800,1648800,21,1648900,1648900,1648900,1648900,21
2242,34018,1648800,1648800,1648700,1648800,70,1648900,1648900,1648800,1648900,70
2243,34019,1648800,1648800,1648800,1648800,10,1648900,1649000,1648900,1649000,10
2244,34020,1648800,1648800,1648800,1648800,19,1649000,1649000,1648900,1649000,19
2245,34021,1648800,1648900,1648800,1648900,20,1649000,1649000,1649000,1649000,20
2246,34022,1648900,1649000,1648900,1649000,43,1649000,1649100,1649000,1649100,43
2247,34023,1648900,1648900,1648900,1648900,33,1649100,1649100,1649000,1649000,33
2248,34024,1648900,1648900,1648700,1648700,53,1649000,1649000,1648900,1648900,53
2249,34025,1648600,1648600,1648600,1648600,9,1648800,1648800,1648800,1648800,9
2250,34026,1648600,1648600,1648600,1648600,5,1648700,1649000,1649000,1649000,5
2251,34027,1648600,1648600,1648600,1648600,32,1649000,1649000,1648700,1648800,32
2252,34028,1648600,1648800,1648600,1648800,26,1648800,1648900,1648800,1648900,26
2253,34029,1648800,1648800,1648800,1648800,1,1648900,1648900,1648900,1648900,1
2254,34030,1648800,1648800,1648800,1648800,1,1649000,1649000,1649000,1649000,1
2255,34031,1648800,1648800,1648800,1648800,53,1649000,1649000,1648900,1649000,53
2256,34032,1648800,1648800,1648800,1648800,12,1649000,1649000,1649000,1649000,12
2257,34033,1648800,1648800,1648800,1648800,1,1649000,1649000,1649000,1649000,1
2258,34034,1648800,1648800,1648700,1648800,17,1649000,1649000,1649000,1649000,17
2259,34035,1648800,1648800,1648800,1648800,4,1649000,1649000,1649000,1649000,4
2260,34036,1648800,1648800,1648800,1648800,9,1649000,1649000,1649000,1649000,9
2261,34037,1648800,1648800,1648800,1648800,5,1649000,1649000,1649000,1649000,5
2262,34038,1648800,1648800,1648800,1648800,1,1649000,1649000,1649000,1649000,1
2263,34039,1648800,1648800,1648800,1648800,1,1649000,1649000,1649000,1649000,1
2264,34040,1648800,1648800,1648800,1648800,5,1649000,1649000,1649000,1649000,5
2265,34041,1648800,1648800,1648800,1648800,23,1648900,1649000,1648900,1649000,23
2266,34042,1648800,1648800,1648800,1648800,27,1649000,1648900,1648900,1648900,27
2267,34043,1648800,1648800,1648800,1648800,11,1648900,1648900,1648900,1648900,11
2268,34044,1648800,1648800,1648800,1648800,4,1648800,1648800,1648800,1648800,4
2269,34045,1648800,1648800,1648500,1648500,54,1648800,1648800,1648700,1648700,54
2270,34046,1648500,1648400,1648400,1648400,36,1648700,1648700,1648600,1648600,36
2271,34047,1648400,1648400,1648400,1648400,4,1648600,1648600,1648600,1648600,4
2272,34048,1648400,1648400,1648400,1648400,35,1648600,1648600,1648500,1648600,35
2273,34049,1648400,1648400,1648400,1648400,1,1648600,1648600,1648600,1648600,1
2274,34050,1648400,1648400,1648400,1648400,4,1648600,1648600,1648600,1648600,4
2275,34051,1648400,1648500,1648400,1648500,14,1648600,1648600,1648600,1648600,14
2276,34052,1648500,1648700,1648500,1648700,52,1648600,1648700,1648600,1648700,52
2277,34053,1648700,1648700,1648700,1648700,36,1648700,1648900,1648700,1648900,36
2278,34054,1648700,1648600,1648600,1648600,4,1648900,1648900,1648900,1648900,4
2279,34055,1648600,1648600,1648600,1648600,14,1648900,1648800,1648800,1648800,14
2280,34056,1648600,1648600,1648600,1648600,14,1648800,1648800,1648800,1648800,14
2281,34057,1648600,1648600,1648600,1648600,25,1648700,1648800,1648700,1648800,25
2282,34058,1648600,1648600,1648600,1648600,6,1648800,1648800,1648800,1648800,6
2283,34059,1648600,1648600,1648600,1648600,3,1648800,1648800,1648800,1648800,3
2284,34060,1648600,1648700,1648600,1648700,98,1648800,1648900,1648800,1648800,98
2285,34061,1648700,1648600,1648600,1648600,10,1648700,1648800,1648700,1648800,10
2286,34062,1648600,1648600,1648600,1648600,16,1648800,1648800,1648700,1648700,16
2287,34063,1648600,1648600,1648600,1648600,12,1648700,1648700,1648700,1648700,12
2288,34064,1648600,1648600,1648600,1648600,7,1648700,1648700,1648700,1648700,7
2289,34065,1648600,1648600,1648600,1648600,12,1648800,1648800,1648800,1648800,12
2290,34066,1648600,1648600,1648600,1648600,7,1648800,1648800,1648800,1648800,7
2291,34067,1648600,1648600,1648600,1648600,4,1648800,1648800,1648800,1648800,4
2292,34069,1648600,1648600,1648600,1648600,2,1648800,1648800,1648800,1648800,2
2293,34070,1648600,1648600,1648500,1648500,47,1648700,1648700,1648700,1648700,47
2294,34071,1648500,1648500,1648400,1648400,32,1648600,1648600,1648500,1648500,32
2295,34072,1648400,1648400,1648400,1648400,9,1648500,1648500,1648500,1648500,9
2296,34073,1648400,1648400,1648400,1648400,8,1648500,1648500,1648500,1648500,8
2297,34074,1648400,1648400,1648400,1648400,14,1648500,1648500,1648400,1648400,14
2298,34075,1648400,1648300,1648200,1648200,33,1648400,1648400,1648300,1648300,33
2299,34076,1648200,1648200,1648200,1648200,12,1648300,1648300,1648300,1648300,12
2300,34077,1648200,1648200,1648100,1648100,12,1648300,1648300,1648300,1648300,12
2301,34078,1648100,1648200,1648100,1648100,24,1648300,1648300,1648200,1648300,24
2302,34079,1648100,1648100,1648100,1648100,7,1648300,1648300,1648300,1648300,7
2303,34080,1648200,1648200,1648200,1648200,5,1648300,1648300,1648300,1648300,5
2304,34081,1648200,1648200,1648100,1648100,19,1648300,1648300,1648300,1648300,19
2305,34082,1648100,1648200,1648100,1648200,15,1648300,1648300,1648300,1648300,15
2306,34083,1648100,1648200,1648100,1648200,133,1648300,1648400,1648200,1648300,133
2307,34084,1648200,1648200,1648100,1648100,39,1648300,1648300,1648200,1648200,39
2308,34085,1648100,1648200,1648100,1648200,48,1648200,1648400,1648200,1648300,48
2309,34086,1648200,1648200,1648200,1648200,4,1648300,1648300,1648300,1648300,4
2310,34087,1648200,1648200,1648100,1648100,11,1648300,1648300,1648300,1648300,11
2311,34088,1648100,1648100,1648100,1648100,13,1648300,1648300,1648300,1648300,13
2312,34089,1648100,1648100,1648100,1648100,24,1648300,1648300,1648200,1648300,24
2313,34090,1648100,1648200,1648100,1648200,32,1648300,1648300,1648300,1648300,32
2314,34091,1648200,1648200,1648200,1648200,6,1648300,1648300,1648300,1648300,6
2315,34092,1648200,1648200,1648100,1648100,5,1648300,1648300,1648300,1648300,5
2316,34093,1648100,1648100,1647900,1647900,95,1648300,1648300,1648000,1648100,95
2317,34094,1647900,1648100,1647900,1648100,58,1648100,1648300,1648100,1648300,58
2318,34095,1648100,1648100,1648100,1648100,44,1648300,1648400,1648200,1648200,44
2319,34096,1648100,1648200,1648100,1648200,49,1648200,1648300,1648200,1648300,49
2320,34097,1648200,1648200,1648100,1648100,26,1648300,1648300,1648300,1648300,26
2321,34098,1648100,1648100,1648000,1648000,36,1648300,1648300,1648200,1648200,36
2322,34099,1648000,1648000,1648000,1648000,34,1648200,1648200,1648100,1648100,34
2323,34100,1647900,1648000,1647800,1647900,61,1648100,1648100,1648000,1648100,61
2324,34101,1647900,1647900,1647800,1647800,35,1648100,1648100,1647900,1647900,35
2325,34102,1647800,1647800,1647800,1647800,41,1648000,1648000,1647900,1647900,41
2326,34103,1647800,1647800,1647800,1647800,9,1647900,1647900,1647900,1647900,9
2327,34104,1647800,1647800,1647700,1647800,41,1647900,1647900,1647900,1647900,41
2328,34105,1647800,1647900,1647800,1647900,37,1647900,1648100,1647900,1648100,37
2329,34106,1647900,1648000,1647900,1648000,27,1648100,1648100,1648000,1648100,27
2330,34107,1648000,1648000,1648000,1648000,6,1648100,1648100,1648100,1648100,6
2331,34108,1648000,1648000,1647900,1647900,72,1648100,1648100,1648100,1648100,72
2332,34109,1647900,1647900,1647900,1647900,5,1648100,1648100,1648100,1648100,5
2333,34110,1647900,1648000,1647900,1648000,29,1648100,1648100,1648100,1648100,29
2334,34111,1648000,1648000,1648000,1648000,4,1648100,1648100,1648100,1648100,4
2335,34112,1648000,1648000,1647800,1647800,52,1648100,1648100,1647900,1647900,52
2336,34113,1647800,1647800,1647700,1647700,29,1647900,1647900,1647900,1647900,29
2337,34114,1647700,1647700,1647700,1647700,14,1647800,1647800,1647800,1647800,14
2338,34115,1647700,1647700,1647700,1647700,3,1647800,1647800,1647800,1647800,3
2339,34116,1647700,1647700,1647700,1647700,5,1647800,1647800,1647800,1647800,5
2340,34117,1647700,1647700,1647700,1647700,3,1647800,1647800,1647800,1647800,3
2341,34118,1647700,1647800,1647700,1647800,38,1647800,1647900,1647800,1647900,38
2342,34119,1647800,1647800,1647800,1647800,5,1647900,1648000,1647900,1648000,5
2343,34120,1647800,1647800,1647800,1647800,10,1648000,1648000,1648000,1648000,10
2344,34121,1647800,1647800,1647700,1647700,24,1648000,1648000,1647900,1647900,24
2345,34122,1647700,1647800,1647600,1647600,44,1647900,1647900,1647700,1647700,44
2346,34123,1647600,1647600,1647600,1647600,4,1647700,1647700,1647700,1647700,4
2347,34124,1647600,1647600,1647600,1647600,4,1647700,1647700,1647700,1647700,4
2348,34125,1647600,1647600,1647500,1647600,42,1647700,1647800,1647700,1647800,42
2349,34126,1647600,1647600,1647600,1647600,3,1647800,1647800,1647800,1647800,3
2350,34127,1647600,1647600,1647600,1647600,23,1647800,1647700,1647700,1647700,23
2351,34128,1647600,1647600,1647600,1647600,9,1647700,1647800,1647700,1647800,9
2352,34129,1647600,1647600,1647600,1647600,12,1647800,1647800,1647800,1647800,12
2353,34130,1647600,1647700,1647600,1647700,12,1647800,1647800,1647800,1647800,12
2354,34131,1647700,1647700,1647700,1647700,7,1647800,1647800,1647800,1647800,7
2355,34132,1647700,1647700,1647600,1647600,26,1647800,1647800,1647800,1647800,26
2356,34133,1647600,1647700,1647600,1647700,19,1647800,1647800,1647800,1647800,19
2357,34134,1647700,1647600,1647600,1647600,19,1647800,1647700,1647700,1647700,19
2358,34135,1647600,1647600,1647600,1647600,13,1647700,1647800,1647700,1647800,13
2359,34136,1647600,1647700,1647600,1647700,24,1647800,1647800,1647700,1647800,24
2360,34137,1647700,1647700,1647600,1647700,32,1647800,1647900,1647800,1647900,32
2361,34138,1647700,1647700,1647600,1647600,24,1647800,1647800,1647800,1647800,24
2362,34139,1647700,1647700,1647700,1647700,2,1647800,1647800,1647800,1647800,2
2363,34140,1647700,1647700,1647700,1647700,6,1647800,1647800,1647800,1647800,6
2364,34141,1647500,1647700,1647600,1647600,40,1647800,1647800,1647800,1647800,40
2365,34142,1647600,1647600,1647500,1647600,49,1647800,1647800,1647700,1647700,49
2366,34143,1647500,1647600,1647500,1647600,56,1647700,1647800,1647700,1647800,56
2367,34144,1647600,1647600,1647600,1647600,20,1647800,1647800,1647800,1647800,20
2368,34145,1647600,1647700,1647600,1647600,37,1647800,1647900,1647800,1647800,37
2369,34146,1647600,1647700,1647500,1647600,58,1647800,1647800,1647700,1647800,58
2370,34147,1647600,1647600,1647600,1647600,8,1647800,1647800,1647800,1647800,8
2371,34148,1647600,1647600,1647600,1647600,11,1647800,1647800,1647700,1647700,11
2372,34149,1647600,1647600,1647600,1647600,14,1647700,1647800,1647700,1647800,14
2373,34150,1647600,1647700,1647600,1647700,19,1647800,1647900,1647800,1647900,19
2374,34151,1647800,1647800,1647800,1647800,5,1647900,1647900,1647900,1647900,5
2375,34152,1647800,1647800,1647800,1647800,6,1647900,1647900,1647900,1647900,6
2376,34153,1647800,1647800,1647700,1647800,15,1647900,1647900,1647900,1647900,15
2377,34154,1647800,1647800,1647800,1647800,1,1648000,1648000,1648000,1648000,1
2378,34155,1647800,1647800,1647800,1647800,7,1648000,1648000,1648000,1648000,7
2379,34156,1647800,1647800,1647600,1647600,99,1648000,1648000,1647700,1647800,99
2380,34157,1647600,1647600,1647600,1647600,3,1647800,1647800,1647800,1647800,3
2381,34158,1647600,1647600,1647600,1647600,8,1647800,1647800,1647800,1647800,8
2382,34159,1647600,1647700,1647600,1647700,16,1647800,1647800,1647800,1647800,16
2383,34160,1647700,1647700,1647600,1647600,20,1647800,1647800,1647800,1647800,20
2384,34161,1647600,1647600,1647600,1647600,8,1647800,1647800,1647800,1647800,8
2385,34162,1647600,1647600,1647600,1647600,2,1647800,1647800,1647800,1647800,2
