,time_diff,close,volume,match_hr,match_min,match_sec,match_ms,time_in_ms
29110,3229,1805600,1,12,5,43,87,43543087
29111,511,1805700,1,12,5,43,598,43543598
29112,345,1805700,1,12,5,43,943,43543943
29113,1709,1805600,1,12,5,45,652,43545652
29114,92,1805600,4,12,5,45,744,43545744
29116,1422,1805500,5,12,5,47,166,43547166
29117,0,1805600,1,12,5,47,166,43547166
29118,737,1805500,1,12,5,47,903,43547903
29119,3120,1805500,5,12,5,51,23,43551023
29120,1144,1805400,2,12,5,52,167,43552167
29121,0,1805400,1,12,5,52,167,43552167
29122,0,1805400,4,12,5,52,167,43552167
29123,1001,1805400,1,12,5,53,168,43553168
29124,242,1805500,2,12,5,53,410,43553410
29125,787,1805300,4,12,5,54,197,43554197
29126,0,1805300,1,12,5,54,197,43554197
29127,0,1805300,5,12,5,54,197,43554197
29128,0,1805300,8,12,5,54,197,43554197
29129,186,1805200,5,12,5,54,383,43554383
29130,0,1805200,9,12,5,54,383,43554383
29131,148,1805300,1,12,5,54,531,43554531
29132,39,1805100,1,12,5,54,570,43554570
29133,3,1805300,1,12,5,54,573,43554573
29134,37,1805100,2,12,5,54,610,43554610
29135,14,1805100,1,12,5,54,624,43554624
29136,10,1805100,2,12,5,54,634,43554634
29137,83,1805100,4,12,5,54,717,43554717
29138,1115,1805100,1,12,5,55,832,43555832
29139,148,1805100,5,12,5,55,980,43555980
29140,1,1805100,14,12,5,55,981,43555981
29141,116,1805000,2,12,5,56,97,43556097
29142,32,1805000,7,12,5,56,129,43556129
29143,29,1805000,2,12,5,56,158,43556158
29144,813,1805000,2,12,5,56,971,43556971
29145,14,1805000,2,12,5,56,985,43556985
29146,102,1805100,1,12,5,57,87,43557087
29147,281,1805000,1,12,5,57,368,43557368
29148,105,1805000,1,12,5,57,473,43557473
29149,9,1805000,1,12,5,57,482,43557482
29150,7,1805000,1,12,5,57,489,43557489
29151,1,1805000,1,12,5,57,490,43557490
29152,2110,1805000,1,12,5,59,600,43559600
29153,26,1805000,1,12,5,59,626,43559626
29154,222,1805000,7,12,5,59,848,43559848
29155,1,1805000,24,12,5,59,849,43559849
29156,2,1804900,2,12,5,59,851,43559851
29157,135,1804900,1,12,5,59,986,43559986
29158,27,1804900,1,12,6,0,13,43560013
29159,18,1804900,1,12,6,0,31,43560031
29160,0,1804900,2,12,6,0,31,43560031
29161,38,1804900,1,12,6,0,69,43560069
29162,1,1805000,4,12,6,0,70,43560070
29163,42,1805000,3,12,6,0,112,43560112
29164,30,1805000,1,12,6,0,142,43560142
29165,18,1805000,4,12,6,0,160,43560160
29166,51,1805000,1,12,6,0,211,43560211
29167,0,1805000,1,12,6,0,211,43560211
29168,20,1805000,4,12,6,0,231,43560231
29169,14,1805000,3,12,6,0,245,43560245
29170,54,1805000,1,12,6,0,299,43560299
29171,56,1805000,2,12,6,0,355,43560355
29172,20,1805000,2,12,6,0,375,43560375
29173,175,1805000,1,12,6,0,550,43560550
29174,85,1805000,1,12,6,0,635,43560635
29176,796,1805000,1,12,6,1,431,43561431
29177,42,1805000,1,12,6,1,473,43561473
29178,136,1805000,4,12,6,1,609,43561609
29179,719,1805000,1,12,6,2,328,43562328
29180,134,1805000,1,12,6,2,462,43562462
29181,212,1805000,4,12,6,2,674,43562674
29182,316,1805100,2,12,6,2,990,43562990
29183,336,1805100,2,12,6,3,326,43563326
29184,917,1805200,1,12,6,4,243,43564243
29185,14,1805100,1,12,6,4,257,43564257
29186,1069,1805200,1,12,6,5,326,43565326
29187,189,1805400,2,12,6,5,515,43565515
29188,438,1805400,2,12,6,5,953,43565953
29189,272,1805400,1,12,6,6,225,43566225
29190,38,1805400,3,12,6,6,263,43566263
29191,55,1805500,1,12,6,6,318,43566318
29192,438,1805300,1,12,6,6,756,43566756
29193,643,1805400,1,12,6,7,399,43567399
29194,312,1805400,1,12,6,7,711,43567711
29195,1089,1805500,1,12,6,8,800,43568800
29196,1049,1805500,1,12,6,9,849,43569849
29197,446,1805400,1,12,6,10,295,43570295
29198,1750,1805400,1,12,6,12,45,43572045
29199,3657,1805400,1,12,6,15,702,43575702
29200,115,1805400,1,12,6,15,817,43575817
29201,787,1805400,1,12,6,16,604,43576604
29202,512,1805400,2,12,6,17,116,43577116
29203,998,1805500,1,12,6,18,114,43578114
29204,332,1805500,1,12,6,18,446,43578446
29205,277,1805500,1,12,6,18,723,43578723
29206,1967,1805500,1,12,6,20,690,43580690
29207,491,1805400,1,12,6,21,181,43581181
29208,659,1805400,1,12,6,21,840,43581840
29209,3128,1805500,4,12,6,24,968,43584968
29210,172,1805600,1,12,6,25,140,43585140
29211,32,1805700,1,12,6,25,172,43585172
29212,177,1805600,1,12,6,25,349,43585349
29214,332,1805500,1,12,6,25,681,43585681
29215,423,1805500,2,12,6,26,104,43586104
29216,636,1805500,1,12,6,26,740,43586740
29217,196,1805600,1,12,6,26,936,43586936
29218,3938,1805500,2,12,6,30,874,43590874
29219,998,1805600,1,12,6,31,872,43591872
29220,1051,1805500,7,12,6,32,923,43592923
29222,3,1805400,31,12,6,32,926,43592926
29223,1,1805300,3,12,6,32,927,43592927
29224,76,1805400,1,12,6,33,3,43593003
29225,90,1805400,3,12,6,33,93,43593093
29227,288,1805500,1,12,6,33,381,43593381
29228,1401,1805500,1,12,6,34,782,43594782
29229,4538,1805500,4,12,6,39,320,43599320
29230,1661,1805700,5,12,6,40,981,43600981
29231,820,1805500,11,12,6,41,801,43601801
29233,2,1805400,1,12,6,41,803,43601803
29234,1498,1805300,14,12,6,43,301,43603301
29235,608,1805200,1,12,6,43,909,43603909
29236,9083,1805300,1,12,6,52,992,43612992
29237,474,1805300,2,12,6,53,466,43613466
29238,1872,1805300,5,12,6,55,338,43615338
29239,2603,1805400,1,12,6,57,941,43617941
29240,937,1805300,2,12,6,58,878,43618878
29241,2235,1805300,1,12,7,1,113,43621113
29242,333,1805300,1,12,7,1,446,43621446
29243,249,1805300,1,12,7,1,695,43621695
29244,486,1805400,1,12,7,2,181,43622181
29245,804,1805400,1,12,7,2,985,43622985
29246,4027,1805300,1,12,7,7,12,43627012
29247,2,1805300,3,12,7,7,14,43627014
29248,181,1805300,1,12,7,7,195,43627195
29249,1222,1805200,2,12,7,8,417,43628417
29250,4910,1805400,1,12,7,13,327,43633327
29251,665,1805400,1,12,7,13,992,43633992
29252,207,1805400,1,12,7,14,199,43634199
29253,0,1805400,8,12,7,14,199,43634199
29254,0,1805400,1,12,7,14,199,43634199
29255,1,1805400,1,12,7,14,200,43634200
29256,0,1805400,8,12,7,14,200,43634200
29257,0,1805400,4,12,7,14,200,43634200
29258,0,1805400,5,12,7,14,200,43634200
29259,74,1805600,6,12,7,14,274,43634274
29260,2111,1805600,5,12,7,16,385,43636385
29261,4075,1805500,3,12,7,20,460,43640460
29262,1200,1805700,2,12,7,21,660,43641660
29263,207,1805700,5,12,7,21,867,43641867
29264,158,1805500,1,12,7,22,25,43642025
29265,632,1805500,1,12,7,22,657,43642657
29266,239,1805500,1,12,7,22,896,43642896
29267,2893,1805700,1,12,7,25,789,43645789
29268,861,1805700,2,12,7,26,650,43646650
29269,4988,1805700,2,12,7,31,638,43651638
29270,5391,1805700,2,12,7,37,29,43657029
29271,847,1805700,1,12,7,37,876,43657876
29272,1081,1805600,1,12,7,38,957,43658957
29273,0,1805600,1,12,7,38,957,43658957
29274,133,1805700,1,12,7,39,90,43659090
29275,5215,1805700,2,12,7,44,305,43664305
29276,2236,1805700,2,12,7,46,541,43666541
29277,4133,1805700,2,12,7,50,674,43670674
29278,714,1805500,10,12,7,51,388,43671388
29279,1,1805500,1,12,7,51,389,43671389
29280,232,1805500,3,12,7,51,621,43671621
29281,1,1805400,1,12,7,51,622,43671622
29282,507,1805500,1,12,7,52,129,43672129
29283,229,1805500,1,12,7,52,358,43672358
29284,1483,1805400,1,12,7,53,841,43673841
29285,278,1805400,1,12,7,54,119,43674119
29286,1635,1805300,1,12,7,55,754,43675754
29287,5378,1805300,9,12,8,1,132,43681132
29288,292,1805300,1,12,8,1,424,43681424
29289,114,1805200,1,12,8,1,538,43681538
29290,150,1805200,1,12,8,1,688,43681688
29291,0,1805200,21,12,8,1,688,43681688
29292,1,1805200,4,12,8,1,689,43681689
29293,0,1805200,5,12,8,1,689,43681689
29294,0,1805200,2,12,8,1,689,43681689
29295,27,1805200,1,12,8,1,716,43681716
29296,675,1805100,1,12,8,2,391,43682391
29297,0,1805100,3,12,8,2,391,43682391
29298,0,1805100,1,12,8,2,391,43682391
29299,0,1805100,2,12,8,2,391,43682391
29300,1,1805100,1,12,8,2,392,43682392
29301,0,1805100,1,12,8,2,392,43682392
29302,0,1805100,1,12,8,2,392,43682392
29303,1,1805100,1,12,8,2,393,43682393
29304,1551,1805100,1,12,8,3,944,43683944
29305,1120,1805000,4,12,8,5,64,43685064
29306,0,1805000,3,12,8,5,64,43685064
29307,63,1804900,1,12,8,5,127,43685127
29308,52,1805100,9,12,8,5,179,43685179
29309,1,1805100,6,12,8,5,180,43685180
29310,1,1805100,10,12,8,5,181,43685181
29311,136,1804900,4,12,8,5,317,43685317
29312,80,1805100,1,12,8,5,397,43685397
29313,124,1805100,1,12,8,5,521,43685521
29314,1999,1805000,2,12,8,7,520,43687520
29315,61,1805000,1,12,8,7,581,43687581
29316,2,1805000,9,12,8,7,583,43687583
29317,0,1805000,1,12,8,7,583,43687583
29318,1,1805000,1,12,8,7,584,43687584
29319,0,1805000,1,12,8,7,584,43687584
29320,0,1805000,11,12,8,7,584,43687584
29321,675,1805000,1,12,8,8,259,43688259
29322,66,1805000,1,12,8,8,325,43688325
29323,99,1805000,1,12,8,8,424,43688424
29324,388,1804900,1,12,8,8,812,43688812
29325,1,1804900,1,12,8,8,813,43688813
29326,0,1804900,1,12,8,8,813,43688813
29327,271,1804900,1,12,8,9,84,43689084
29328,11,1804900,1,12,8,9,95,43689095
29329,29,1804900,1,12,8,9,124,43689124
29330,196,1804900,2,12,8,9,320,43689320
29331,72,1804800,5,12,8,9,392,43689392
29332,1,1804800,7,12,8,9,393,43689393
29333,0,1804800,1,12,8,9,393,43689393
29334,0,1804800,1,12,8,9,393,43689393
29335,0,1804800,1,12,8,9,393,43689393
29336,0,1804800,20,12,8,9,393,43689393
29337,1,1804800,1,12,8,9,394,43689394
29338,0,1804800,1,12,8,9,394,43689394
29339,0,1804800,1,12,8,9,394,43689394
29340,0,1804800,5,12,8,9,394,43689394
29341,1,1804700,12,12,8,9,395,43689395
29342,1,1804700,4,12,8,9,396,43689396
29344,43,1804700,1,12,8,9,439,43689439
29345,43,1804600,2,12,8,9,482,43689482
29346,29,1804600,2,12,8,9,511,43689511
29347,17,1804600,2,12,8,9,528,43689528
29348,27,1804600,1,12,8,9,555,43689555
29349,4,1804600,1,12,8,9,559,43689559
29350,65,1804600,1,12,8,9,624,43689624
29351,24,1804600,1,12,8,9,648,43689648
29352,51,1804600,1,12,8,9,699,43689699
29353,5,1804600,1,12,8,9,704,43689704
29354,4,1804600,4,12,8,9,708,43689708
29355,18,1804600,1,12,8,9,726,43689726
29356,23,1804600,2,12,8,9,749,43689749
29357,26,1804600,1,12,8,9,775,43689775
29359,11,1804500,1,12,8,9,786,43689786
29360,56,1804700,1,12,8,9,842,43689842
29361,11,1804600,2,12,8,9,853,43689853
29362,45,1804500,1,12,8,9,898,43689898
29363,30,1804500,1,12,8,9,928,43689928
29364,0,1804500,2,12,8,9,928,43689928
29365,20,1804500,20,12,8,9,948,43689948
29366,101,1804500,1,12,8,10,49,43690049
29367,41,1804500,1,12,8,10,90,43690090
29368,13,1804500,1,12,8,10,103,43690103
29369,51,1804500,2,12,8,10,154,43690154
29370,202,1804500,1,12,8,10,356,43690356
29371,157,1804500,1,12,8,10,513,43690513
29372,112,1804500,1,12,8,10,625,43690625
29373,14,1804500,2,12,8,10,639,43690639
29375,77,1804500,2,12,8,10,716,43690716
29376,81,1804500,3,12,8,10,797,43690797
29377,111,1804600,1,12,8,10,908,43690908
29378,7,1804700,2,12,8,10,915,43690915
29379,127,1804500,2,12,8,11,42,43691042
29380,0,1804500,1,12,8,11,42,43691042
29381,1,1804400,1,12,8,11,43,43691043
29382,648,1804400,1,12,8,11,691,43691691
29383,53,1804600,1,12,8,11,744,43691744
29384,17,1804400,1,12,8,11,761,43691761
29385,54,1804400,1,12,8,11,815,43691815
29386,100,1804400,4,12,8,11,915,43691915
29387,14,1804500,2,12,8,11,929,43691929
29388,357,1804500,1,12,8,12,286,43692286
29389,216,1804600,5,12,8,12,502,43692502
29390,0,1804600,5,12,8,12,502,43692502
29391,0,1804600,5,12,8,12,502,43692502
29393,185,1804800,8,12,8,12,687,43692687
29394,25,1804800,1,12,8,12,712,43692712
29396,18,1804600,1,12,8,12,730,43692730
29397,73,1804600,2,12,8,12,803,43692803
29398,101,1804700,1,12,8,12,904,43692904
29399,20,1804700,1,12,8,12,924,43692924
29400,117,1804600,2,12,8,13,41,43693041
29401,55,1804600,2,12,8,13,96,43693096
29402,203,1804800,1,12,8,13,299,43693299
29403,218,1804800,7,12,8,13,517,43693517
29404,40,1804800,3,12,8,13,557,43693557
29405,622,1804900,1,12,8,14,179,43694179
29406,387,1804900,1,12,8,14,566,43694566
29407,300,1804900,4,12,8,14,866,43694866
29408,1,1804900,2,12,8,14,867,43694867
29409,88,1805000,1,12,8,14,955,43694955
29410,367,1805000,1,12,8,15,322,43695322
29411,400,1805000,1,12,8,15,722,43695722
29412,199,1805000,8,12,8,15,921,43695921
29413,2,1805100,2,12,8,15,923,43695923
29414,272,1805200,1,12,8,16,195,43696195
29415,475,1805100,1,12,8,16,670,43696670
29416,2022,1805100,3,12,8,18,692,43698692
29417,1024,1805100,1,12,8,19,716,43699716
29418,833,1805000,1,12,8,20,549,43700549
29419,264,1805100,1,12,8,20,813,43700813
29420,365,1805100,1,12,8,21,178,43701178
29421,208,1805000,1,12,8,21,386,43701386
29422,8,1805000,2,12,8,21,394,43701394
29423,176,1805000,1,12,8,21,570,43701570
29424,16,1804900,1,12,8,21,586,43701586
29425,495,1804900,1,12,8,22,81,43702081
29426,710,1805100,2,12,8,22,791,43702791
29427,211,1805100,5,12,8,23,2,43703002
29428,369,1805100,1,12,8,23,371,43703371
29429,220,1805100,1,12,8,23,591,43703591
29430,305,1805000,1,12,8,23,896,43703896
29431,135,1805100,1,12,8,24,31,43704031
29432,88,1805100,1,12,8,24,119,43704119
29433,531,1805000,1,12,8,24,650,43704650
29434,1490,1805200,1,12,8,26,140,43706140
29435,283,1805200,1,12,8,26,423,43706423
29436,711,1805200,1,12,8,27,134,43707134
29437,222,1805100,1,12,8,27,356,43707356
29438,551,1805100,2,12,8,27,907,43707907
29439,336,1805100,1,12,8,28,243,43708243
29440,862,1805200,1,12,8,29,105,43709105
29441,923,1805100,1,12,8,30,28,43710028
29442,243,1805100,1,12,8,30,271,43710271
29443,96,1805000,1,12,8,30,367,43710367
29444,1458,1805000,5,12,8,31,825,43711825
29445,53,1805000,1,12,8,31,878,43711878
29446,1936,1805000,1,12,8,33,814,43713814
29447,3063,1805000,1,12,8,36,877,43716877
29448,1757,1805000,1,12,8,38,634,43718634
29449,0,1805000,8,12,8,38,634,43718634
29450,281,1805000,1,12,8,38,915,43718915
29451,861,1805100,2,12,8,39,776,43719776
29452,5,1805100,1,12,8,39,781,43719781
29453,614,1805000,1,12,8,40,395,43720395
29454,1466,1805000,5,12,8,41,861,43721861
29455,231,1805000,1,12,8,42,92,43722092
29456,48,1805000,1,12,8,42,140,43722140
29457,2044,1805000,1,12,8,44,184,43724184
29458,16,1805000,1,12,8,44,200,43724200
29459,229,1805000,1,12,8,44,429,43724429
29460,563,1805000,1,12,8,44,992,43724992
29461,749,1805000,1,12,8,45,741,43725741
29462,7975,1805000,3,12,8,53,716,43733716
29463,273,1805000,1,12,8,53,989,43733989
29464,1705,1805000,2,12,8,55,694,43735694
29465,1860,1804900,6,12,8,57,554,43737554
29466,897,1804900,5,12,8,58,451,43738451
29467,0,1804900,1,12,8,58,451,43738451
29468,375,1804800,1,12,8,58,826,43738826
29469,10,1804800,1,12,8,58,836,43738836
29470,117,1804800,1,12,8,58,953,43738953
29471,202,1804900,1,12,8,59,155,43739155
29472,26,1804800,2,12,8,59,181,43739181
29473,303,1804800,2,12,8,59,484,43739484
29474,1,1804800,2,12,8,59,485,43739485
29475,300,1804700,1,12,8,59,785,43739785
29476,29,1804700,2,12,8,59,814,43739814
29477,1,1804700,1,12,8,59,815,43739815
29478,647,1804800,3,12,9,0,462,43740462
29479,1,1804700,3,12,9,0,463,43740463
29480,174,1804800,1,12,9,0,637,43740637
29481,32,1804700,2,12,9,0,669,43740669
29482,46,1804600,1,12,9,0,715,43740715
29483,150,1804800,7,12,9,0,865,43740865
29484,0,1804800,7,12,9,0,865,43740865
29485,0,1804800,7,12,9,0,865,43740865
29487,22,1805100,1,12,9,0,887,43740887
29488,0,1805100,2,12,9,0,887,43740887
29489,21,1805100,2,12,9,0,908,43740908
29490,0,1805100,2,12,9,0,908,43740908
29491,8,1805100,1,12,9,0,916,43740916
29492,6,1805100,1,12,9,0,922,43740922
29493,9,1805200,2,12,9,0,931,43740931
29494,1,1805000,1,12,9,0,932,43740932
29495,25,1805100,5,12,9,0,957,43740957
29496,16,1805100,5,12,9,0,973,43740973
29497,1,1805100,1,12,9,0,974,43740974
29498,1,1805100,1,12,9,0,975,43740975
29499,0,1805100,1,12,9,0,975,43740975
29500,111,1805100,1,12,9,1,86,43741086
29501,58,1805000,1,12,9,1,144,43741144
29502,0,1805000,1,12,9,1,144,43741144
29503,24,1804900,2,12,9,1,168,43741168
29504,67,1804900,2,12,9,1,235,43741235
29505,26,1804900,2,12,9,1,261,43741261
29506,18,1804900,1,12,9,1,279,43741279
29507,22,1804900,1,12,9,1,301,43741301
29508,284,1805000,1,12,9,1,585,43741585
29509,0,1805000,1,12,9,1,585,43741585
29510,1,1805000,2,12,9,1,586,43741586
29511,10,1804900,1,12,9,1,596,43741596
29512,0,1804900,1,12,9,1,596,43741596
29513,12,1804900,2,12,9,1,608,43741608
29514,8,1804900,2,12,9,1,616,43741616
29515,71,1804800,1,12,9,1,687,43741687
29516,33,1804900,1,12,9,1,720,43741720
29517,524,1805100,1,12,9,2,244,43742244
29518,151,1805000,1,12,9,2,395,43742395
29519,55,1805000,1,12,9,2,450,43742450
29520,664,1805000,1,12,9,3,114,43743114
29521,34,1805000,1,12,9,3,148,43743148
29522,278,1805000,1,12,9,3,426,43743426
29523,75,1805000,1,12,9,3,501,43743501
29524,173,1805000,2,12,9,3,674,43743674
29525,1042,1805000,1,12,9,4,716,43744716
29526,1526,1805000,1,12,9,6,242,43746242
29527,80,1805000,1,12,9,6,322,43746322
29528,1004,1805000,3,12,9,7,326,43747326
29529,469,1805000,1,12,9,7,795,43747795
29530,3022,1805000,1,12,9,10,817,43750817
29531,570,1805000,1,12,9,11,387,43751387
29532,2524,1805000,1,12,9,13,911,43753911
29533,1327,1805000,1,12,9,15,238,43755238
29534,0,1805000,2,12,9,15,238,43755238
29535,0,1805000,1,12,9,15,238,43755238
29536,165,1805000,1,12,9,15,403,43755403
29537,23,1805000,1,12,9,15,426,43755426
29538,175,1805000,1,12,9,15,601,43755601
29539,1983,1804900,1,12,9,17,584,43757584
29540,413,1805000,2,12,9,17,997,43757997
29541,578,1805000,2,12,9,18,575,43758575
29543,30,1805200,1,12,9,18,605,43758605
29544,0,1805200,2,12,9,18,605,43758605
29545,0,1805200,4,12,9,18,605,43758605
29546,0,1805200,1,12,9,18,605,43758605
29547,0,1805200,1,12,9,18,605,43758605
29548,11,1805200,3,12,9,18,616,43758616
29549,58,1805200,1,12,9,18,674,43758674
29550,474,1805100,2,12,9,19,148,43759148
29551,2978,1805100,1,12,9,22,126,43762126
29552,2456,1805100,1,12,9,24,582,43764582
29553,1076,1805100,1,12,9,25,658,43765658
29554,572,1805100,1,12,9,26,230,43766230
29555,0,1805100,1,12,9,26,230,43766230
29556,416,1805200,1,12,9,26,646,43766646
29557,1127,1805100,1,12,9,27,773,43767773
29558,394,1805200,1,12,9,28,167,43768167
29559,425,1805100,1,12,9,28,592,43768592
29560,1806,1805200,1,12,9,30,398,43770398
29561,915,1805200,2,12,9,31,313,43771313
29562,560,1805100,1,12,9,31,873,43771873
29563,151,1805100,2,12,9,32,24,43772024
29564,0,1805100,1,12,9,32,24,43772024
29565,1382,1805100,2,12,9,33,406,43773406
29566,685,1805200,1,12,9,34,91,43774091
29567,1068,1805100,1,12,9,35,159,43775159
29568,1171,1805100,1,12,9,36,330,43776330
29569,0,1805100,8,12,9,36,330,43776330
29570,0,1805100,1,12,9,36,330,43776330
29571,0,1805100,1,12,9,36,330,43776330
29572,0,1805100,7,12,9,36,330,43776330
29573,1,1805100,1,12,9,36,331,43776331
29574,0,1805100,1,12,9,36,331,43776331
29575,0,1805100,4,12,9,36,331,43776331
29576,40,1805000,2,12,9,36,371,43776371
29577,0,1804900,1,12,9,36,371,43776371
29578,0,1804900,1,12,9,36,371,43776371
29579,0,1804900,2,12,9,36,371,43776371
29580,1543,1804900,1,12,9,37,914,43777914
29581,268,1804900,1,12,9,38,182,43778182
29582,3090,1804900,1,12,9,41,272,43781272
29583,0,1804900,1,12,9,41,272,43781272
29584,535,1804900,1,12,9,41,807,43781807
29585,2086,1804900,1,12,9,43,893,43783893
29586,2820,1804900,1,12,9,46,713,43786713
29587,121,1804900,1,12,9,46,834,43786834
29589,2235,1805000,7,12,9,49,69,43789069
29590,137,1804900,1,12,9,49,206,43789206
29591,1812,1805000,1,12,9,51,18,43791018
29592,699,1804900,1,12,9,51,717,43791717
29593,92,1804900,1,12,9,51,809,43791809
29594,1441,1804900,1,12,9,53,250,43793250
29595,1565,1804900,1,12,9,54,815,43794815
29596,292,1805000,6,12,9,55,107,43795107
29597,236,1805000,3,12,9,55,343,43795343
29598,1157,1805000,1,12,9,56,500,43796500
29599,298,1805000,1,12,9,56,798,43796798
29600,487,1805100,3,12,9,57,285,43797285
29601,730,1805000,1,12,9,58,15,43798015
29602,914,1805100,3,12,9,58,929,43798929
29603,81,1805000,3,12,9,59,10,43799010
29604,1929,1805200,3,12,10,0,939,43800939
29605,429,1805100,1,12,10,1,368,43801368
29606,1496,1805100,1,12,10,2,864,43802864
29607,418,1805200,1,12,10,3,282,43803282
29608,29,1805000,4,12,10,3,311,43803311
29609,110,1805000,2,12,10,3,421,43803421
29610,875,1805200,3,12,10,4,296,43804296
29611,182,1805100,1,12,10,4,478,43804478
29612,1066,1805000,4,12,10,5,544,43805544
29613,149,1805000,1,12,10,5,693,43805693
29614,168,1805000,4,12,10,5,861,43805861
29615,96,1805000,1,12,10,5,957,43805957
29616,346,1805000,5,12,10,6,303,43806303
29617,131,1804900,2,12,10,6,434,43806434
29618,0,1804900,2,12,10,6,434,43806434
29619,116,1804900,1,12,10,6,550,43806550
29620,64,1804900,1,12,10,6,614,43806614
29621,88,1804900,1,12,10,6,702,43806702
29622,12,1804900,1,12,10,6,714,43806714
29623,68,1804900,1,12,10,6,782,43806782
29624,48,1804900,1,12,10,6,830,43806830
29625,1797,1804900,2,12,10,8,627,43808627
29626,1425,1804900,1,12,10,10,52,43810052
29627,418,1805000,1,12,10,10,470,43810470
29628,108,1805000,1,12,10,10,578,43810578
29629,1338,1805000,1,12,10,11,916,43811916
29630,399,1805000,2,12,10,12,315,43812315
29631,696,1805000,2,12,10,13,11,43813011
29632,2906,1805000,1,12,10,15,917,43815917
29633,473,1805000,1,12,10,16,390,43816390
29634,52,1805000,1,12,10,16,442,43816442
29635,208,1805000,1,12,10,16,650,43816650
29636,62,1805000,1,12,10,16,712,43816712
29637,1740,1805100,1,12,10,18,452,43818452
29638,210,1805000,1,12,10,18,662,43818662
29639,117,1805000,3,12,10,18,779,43818779
29640,410,1805000,1,12,10,19,189,43819189
29641,357,1805000,2,12,10,19,546,43819546
29642,1675,1805000,1,12,10,21,221,43821221
29643,154,1805000,1,12,10,21,375,43821375
29644,410,1805000,1,12,10,21,785,43821785
29645,216,1805000,1,12,10,22,1,43822001
29646,1408,1805000,1,12,10,23,409,43823409
29647,377,1805000,1,12,10,23,786,43823786
29648,344,1805000,1,12,10,24,130,43824130
29649,39,1805100,7,12,10,24,169,43824169
29650,2,1805200,1,12,10,24,171,43824171
29651,0,1805200,2,12,10,24,171,43824171
29652,0,1805200,1,12,10,24,171,43824171
29653,0,1805200,1,12,10,24,171,43824171
29654,0,1805200,6,12,10,24,171,43824171
29655,0,1805300,1,12,10,24,171,43824171
29656,11,1805300,5,12,10,24,182,43824182
29657,1,1805300,1,12,10,24,183,43824183
29658,0,1805300,6,12,10,24,183,43824183
29659,0,1805300,1,12,10,24,183,43824183
29660,193,1805300,1,12,10,24,376,43824376
29661,124,1805300,1,12,10,24,500,43824500
29662,124,1805200,1,12,10,24,624,43824624
29663,127,1805200,1,12,10,24,751,43824751
29664,123,1805200,1,12,10,24,874,43824874
29665,125,1805200,1,12,10,24,999,43824999
29666,1603,1805200,1,12,10,26,602,43826602
29667,299,1805200,1,12,10,26,901,43826901
29668,319,1805400,1,12,10,27,220,43827220
29669,1690,1805200,5,12,10,28,910,43828910
29670,51,1805400,1,12,10,28,961,43828961
29671,1,1805400,3,12,10,28,962,43828962
29672,4122,1805300,5,12,10,33,84,43833084
29673,2645,1805300,1,12,10,35,729,43835729
29674,2139,1805200,2,12,10,37,868,43837868
29675,988,1805200,1,12,10,38,856,43838856
29676,2905,1805200,1,12,10,41,761,43841761
29677,887,1805200,2,12,10,42,648,43842648
29678,3148,1805200,1,12,10,45,796,43845796
29679,186,1805200,3,12,10,45,982,43845982
29680,72,1805200,1,12,10,46,54,43846054
29681,2542,1805100,1,12,10,48,596,43848596
29682,184,1805200,2,12,10,48,780,43848780
29683,1996,1805200,1,12,10,50,776,43850776
29684,1610,1805200,1,12,10,52,386,43852386
29685,1689,1805200,1,12,10,54,75,43854075
29686,616,1805200,1,12,10,54,691,43854691
29687,1620,1805200,1,12,10,56,311,43856311
29688,1043,1805200,1,12,10,57,354,43857354
29689,442,1805200,7,12,10,57,796,43857796
29690,1,1805200,3,12,10,57,797,43857797
29691,167,1805200,1,12,10,57,964,43857964
29692,1706,1805100,1,12,10,59,670,43859670
29693,2032,1805200,1,12,11,1,702,43861702
29694,0,1805200,1,12,11,1,702,43861702
29695,290,1805100,1,12,11,1,992,43861992
29696,410,1805100,1,12,11,2,402,43862402
29697,1279,1805100,1,12,11,3,681,43863681
29698,2362,1805100,1,12,11,6,43,43866043
29699,10,1805100,1,12,11,6,53,43866053
29700,34,1805100,1,12,11,6,87,43866087
29701,61,1805100,3,12,11,6,148,43866148
29702,526,1805100,1,12,11,6,674,43866674
29703,2952,1805100,1,12,11,9,626,43869626
29704,54,1805100,1,12,11,9,680,43869680
29705,3309,1805100,1,12,11,12,989,43872989
29706,1164,1805100,1,12,11,14,153,43874153
29707,241,1805100,2,12,11,14,394,43874394
29708,2582,1805100,1,12,11,16,976,43876976
29709,34,1805100,1,12,11,17,10,43877010
29710,53,1805100,1,12,11,17,63,43877063
29711,105,1805100,1,12,11,17,168,43877168
29712,2825,1805100,1,12,11,19,993,43879993
29713,52,1805100,1,12,11,20,45,43880045
29714,1579,1805100,3,12,11,21,624,43881624
29715,384,1805100,95,12,11,22,8,43882008
29716,0,1805100,3,12,11,22,8,43882008
29717,0,1805100,3,12,11,22,8,43882008
29718,0,1805100,2,12,11,22,8,43882008
29719,0,1805100,1,12,11,22,8,43882008
29720,0,1805100,1,12,11,22,8,43882008
29721,0,1805100,8,12,11,22,8,43882008
29722,0,1805100,1,12,11,22,8,43882008
29723,1,1805100,1,12,11,22,9,43882009
29724,0,1805100,3,12,11,22,9,43882009
29725,0,1805100,6,12,11,22,9,43882009
